nodeIP,date,sunPower,sunCurrent,sunVoltage,batteryVoltage,chargingCurrent,outputCurrent,outputVoltage,loadPower,systemTemp,batteryTemp,totalGenerated
10.0.70.40,2025-10-17 09:00:10,39.38W,2.25A,17.50V,13.62V,1.39A,0.24A,51.86V,12.45W,32,8,39134WH
10.0.70.40,2025-10-17 10:00:10,57.04W,2.94A,19.40V,13.85V,2.50A,0.24A,51.81V,12.43W,39,15,39186WH
10.0.70.40,2025-10-17 11:00:10,56.67W,2.59A,21.88V,14.56V,2.88A,0.24A,51.79V,12.43W,41,15,39244WH
10.0.70.40,2025-10-17 12:00:11,34.13W,1.47A,23.22V,14.58V,1.25A,0.22A,51.79V,11.39W,41,16,39284WH
10.0.70.40,2025-10-17 13:00:11,16.11W,0.68A,23.69V,14.60V,0.00A,0.22A,51.79V,11.39W,42,18,39305WH
10.0.70.40,2025-10-17 14:00:10,17.32W,0.73A,23.73V,15.03V,0.00A,0.24A,51.79V,12.43W,41,17,39319WH
10.0.70.40,2025-10-17 15:00:10,15.18W,0.68A,22.33V,15.13V,0.04A,0.24A,51.79V,12.43W,42,19,39332WH
10.0.70.40,2025-10-17 16:00:09,14.38W,1.07A,13.44V,12.94V,0.00A,0.22A,51.79V,11.39W,43,19,39346WH
10.0.70.40,2025-10-17 17:00:10,5.76W,0.44A,13.08V,12.71V,0.00A,0.22A,51.77V,11.39W,42,19,39355WH
10.0.70.40,2025-10-17 18:00:10,0.00W,0.00A,0.00V,12.54V,0.00A,0.22A,51.79V,11.39W,39,17,39356WH
10.0.70.40,2025-10-17 19:00:09,0.00W,0.00A,0.00V,12.56V,0.00A,0.09A,51.82V,4.66W,37,16,39356WH
10.0.70.40,2025-10-17 20:00:10,0.00W,0.00A,0.00V,12.54V,0.00A,0.09A,51.82V,4.66W,34,15,39356WH
10.0.70.40,2025-10-17 21:00:10,0.00W,0.00A,0.00V,12.51V,0.00A,0.09A,51.82V,4.66W,34,14,39356WH
10.0.70.40,2025-10-17 22:00:10,0.00W,0.00A,0.00V,12.47V,0.00A,0.09A,51.82V,4.66W,33,13,39356WH
10.0.70.40,2025-10-17 23:00:10,0.00W,0.00A,0.00V,12.43V,0.00A,0.09A,51.84V,4.67W,32,12,39356WH
10.0.70.40,2025-10-18 00:00:10,0.00W,0.00A,0.00V,12.41V,0.00A,0.09A,51.82V,4.66W,32,12,39356WH
10.0.70.40,2025-10-18 01:00:09,0.00W,0.00A,0.00V,12.37V,0.00A,0.10A,51.82V,5.18W,32,12,39356WH
10.0.70.40,2025-10-18 02:00:09,0.00W,0.00A,0.00V,12.35V,0.00A,0.09A,51.82V,4.66W,31,12,39356WH
10.0.70.40,2025-10-18 03:00:10,0.00W,0.00A,0.00V,12.32V,0.00A,0.09A,51.86V,4.67W,31,12,39356WH
10.0.70.40,2025-10-18 04:00:09,0.00W,0.00A,0.00V,12.30V,0.00A,0.10A,51.88V,5.19W,31,12,39356WH
10.0.70.40,2025-10-18 05:00:09,0.00W,0.00A,0.00V,12.28V,0.00A,0.10A,51.86V,5.19W,31,12,39356WH
10.0.70.40,2025-10-18 06:00:10,0.00W,0.00A,0.00V,12.24V,0.00A,0.09A,51.84V,4.67W,32,13,39356WH
10.0.70.40,2025-10-18 07:00:10,0.00W,0.00A,0.00V,12.20V,0.00A,0.09A,51.84V,4.67W,31,13,39356WH
10.0.70.40,2025-10-18 08:00:09,0.00W,0.00A,18.76V,12.24V,0.00A,0.10A,51.84V,5.18W,33,13,39357WH
10.0.70.40,2025-10-18 09:00:09,0.00W,0.00A,20.84V,12.09V,0.00A,0.24A,51.84V,12.44W,36,14,39360WH
10.0.70.40,2025-10-18 10:00:09,27.12W,2.05A,13.23V,12.73V,0.91A,0.24A,51.81V,12.43W,36,15,39367WH
10.0.70.40,2025-10-18 11:00:10,30.18W,2.20A,13.72V,13.15V,1.15A,0.24A,51.81V,12.43W,41,18,39419WH
10.0.70.40,2025-10-18 12:00:10,97.18W,4.36A,22.29V,14.56V,5.58A,0.25A,51.75V,12.94W,46,21,39485WH
10.0.70.40,2025-10-18 13:00:09,18.59W,1.37A,13.57V,13.02V,0.24A,0.22A,51.77V,11.39W,43,21,39513WH
10.0.70.40,2025-10-18 14:00:09,35.26W,1.91A,18.46V,13.47V,1.49A,0.25A,51.77V,12.94W,44,22,39535WH
10.0.70.40,2025-10-18 15:00:09,43.13W,2.10A,20.54V,14.58V,1.68A,0.24A,51.75V,12.42W,47,23,39579WH
10.0.70.40,2025-10-18 16:00:10,16.53W,1.22A,13.55V,13.03V,0.04A,0.24A,51.77V,12.42W,44,22,39600WH
10.0.70.40,2025-10-18 17:00:10,5.10W,0.39A,13.08V,12.73V,0.00A,0.24A,51.79V,12.43W,43,22,39611WH
10.0.70.40,2025-10-18 18:00:10,0.00W,0.00A,0.00V,12.58V,0.00A,0.22A,51.77V,11.39W,40,21,39613WH
10.0.70.40,2025-10-18 19:00:10,0.00W,0.00A,0.00V,12.52V,0.00A,0.20A,51.79V,10.36W,39,20,39613WH
10.0.70.40,2025-10-18 20:00:09,0.00W,0.00A,0.00V,12.56V,0.00A,0.09A,51.82V,4.66W,37,18,39613WH
10.0.70.40,2025-10-18 21:00:10,0.00W,0.00A,0.00V,12.52V,0.00A,0.09A,51.82V,4.66W,36,18,39613WH
10.0.70.40,2025-10-18 22:00:10,0.00W,0.00A,0.00V,12.51V,0.00A,0.09A,51.82V,4.66W,36,18,39613WH
10.0.70.40,2025-10-18 23:00:10,0.00W,0.00A,0.00V,12.47V,0.00A,0.10A,51.82V,5.18W,36,18,39613WH
10.0.70.40,2025-10-19 00:00:10,0.00W,0.00A,0.00V,12.45V,0.00A,0.10A,51.84V,5.18W,36,18,39613WH
10.0.70.40,2025-10-19 01:00:10,0.00W,0.00A,0.00V,12.41V,0.00A,0.09A,51.81V,4.66W,36,18,39613WH
10.0.70.40,2025-10-19 02:00:10,0.00W,0.00A,0.00V,12.39V,0.00A,0.09A,51.81V,4.66W,36,18,39613WH
10.0.70.40,2025-10-19 03:00:09,0.00W,0.00A,0.00V,12.37V,0.00A,0.10A,51.82V,5.18W,36,18,39613WH
10.0.70.40,2025-10-19 04:00:09,0.00W,0.00A,0.00V,12.34V,0.00A,0.09A,51.81V,4.66W,36,17,39613WH
10.0.70.40,2025-10-19 05:00:09,0.00W,0.00A,0.00V,12.32V,0.00A,0.09A,51.82V,4.66W,35,17,39613WH
10.0.70.40,2025-10-19 06:00:09,0.00W,0.00A,0.00V,12.30V,0.00A,0.09A,51.84V,4.67W,34,16,39613WH
10.0.70.40,2025-10-19 07:00:09,0.00W,0.00A,0.00V,12.28V,0.00A,0.10A,51.84V,5.18W,33,15,39613WH
10.0.70.40,2025-10-19 08:00:10,9.37W,0.73A,12.83V,12.45V,0.04A,0.09A,51.82V,4.66W,35,15,39614WH
10.0.70.40,2025-10-19 09:00:10,48.44W,2.64A,18.35V,13.39V,2.16A,0.25A,51.79V,12.95W,40,17,39635WH
10.0.70.40,2025-10-19 10:00:10,70.84W,4.55A,15.57V,13.79V,3.90A,0.25A,51.77V,12.94W,43,20,39677WH
10.0.70.40,2025-10-19 11:00:10,72.98W,3.28A,22.25V,14.56V,3.99A,0.22A,51.69V,11.37W,48,23,39750WH
10.0.70.40,2025-10-19 12:00:10,36.07W,1.66A,21.73V,14.58V,1.44A,0.22A,51.69V,11.37W,48,24,39794WH
10.0.70.40,2025-10-19 13:00:10,15.84W,0.68A,23.29V,14.58V,0.00A,0.24A,51.75V,12.42W,48,26,39821WH
10.0.70.40,2025-10-19 14:00:10,15.88W,0.68A,23.35V,14.60V,0.00A,0.24A,51.73V,12.42W,48,27,39834WH
10.0.70.40,2025-10-19 15:00:10,15.14W,0.68A,22.27V,15.03V,0.00A,0.22A,51.71V,11.38W,49,27,39847WH
10.0.70.40,2025-10-19 16:00:10,15.72W,1.17A,13.44V,12.92V,0.00A,0.22A,51.73V,11.38W,49,28,39860WH
10.0.70.40,2025-10-19 17:00:10,5.35W,0.39A,13.72V,12.66V,0.00A,0.22A,51.75V,11.39W,47,27,39866WH
10.0.70.40,2025-10-19 18:00:10,0.00W,0.00A,0.00V,12.54V,0.00A,0.24A,51.77V,12.42W,44,26,39867WH
10.0.70.40,2025-10-19 19:00:09,0.00W,0.00A,0.00V,12.49V,0.00A,0.22A,51.77V,11.39W,43,25,39867WH
10.0.70.40,2025-10-19 20:00:10,0.00W,0.00A,0.00V,12.54V,0.00A,0.09A,51.79V,4.66W,41,24,39867WH
10.0.70.40,2025-10-19 21:00:10,0.00W,0.00A,0.00V,12.51V,0.00A,0.09A,51.79V,4.66W,40,23,39867WH
10.0.70.40,2025-10-19 22:00:10,0.00W,0.00A,0.00V,12.47V,0.00A,0.09A,51.79V,4.66W,37,21,39867WH
10.0.70.40,2025-10-19 23:00:10,0.00W,0.00A,0.00V,12.45V,0.00A,0.09A,51.79V,4.66W,37,19,39867WH
10.0.70.40,2025-10-20 00:00:10,0.00W,0.00A,0.00V,12.41V,0.00A,0.10A,51.81V,5.18W,37,19,39867WH
10.0.70.40,2025-10-20 01:00:10,0.00W,0.00A,0.00V,12.39V,0.00A,0.09A,51.79V,4.66W,37,19,39867WH
10.0.70.40,2025-10-20 02:00:10,0.00W,0.00A,0.00V,12.37V,0.00A,0.09A,51.82V,4.66W,37,19,39867WH
10.0.70.40,2025-10-20 03:00:10,0.00W,0.00A,0.00V,12.34V,0.00A,0.09A,51.79V,4.66W,37,18,39867WH
10.0.70.40,2025-10-20 04:00:09,0.00W,0.00A,0.00V,12.30V,0.00A,0.09A,51.81V,4.66W,37,18,39867WH
10.0.70.40,2025-10-20 05:00:09,0.00W,0.00A,0.00V,12.28V,0.00A,0.09A,51.81V,4.66W,37,18,39867WH
10.0.70.40,2025-10-20 06:00:09,0.00W,0.00A,0.00V,12.28V,0.00A,0.10A,51.84V,5.18W,37,18,39867WH
10.0.70.40,2025-10-20 07:00:09,0.00W,0.00A,0.00V,12.24V,0.00A,0.09A,51.82V,4.66W,36,18,39867WH
10.0.70.40,2025-10-20 08:00:09,0.00W,0.00A,0.00V,12.26V,0.00A,0.09A,51.81V,4.66W,37,17,39867WH
10.0.70.40,2025-10-20 09:00:10,0.00W,0.00A,0.00V,12.13V,0.00A,0.24A,51.82V,12.44W,38,18,39868WH
10.0.70.40,2025-10-20 10:00:10,6.66W,0.53A,12.57V,12.20V,0.00A,0.22A,51.79V,11.39W,38,16,39870WH
10.0.70.40,2025-10-20 11:00:13,10.51W,0.83A,12.66V,12.24V,0.00A,0.24A,51.82V,12.44W,37,15,39878WH
10.0.70.40,2025-10-20 12:00:10,8.57W,0.68A,12.61V,12.22V,0.00A,0.22A,51.79V,11.39W,36,14,39885WH
10.0.70.40,2025-10-20 13:00:09,18.63W,1.42A,13.12V,12.64V,0.28A,0.24A,51.82V,12.44W,37,15,39896WH
10.0.70.40,2025-10-20 14:00:10,16.19W,1.22A,13.27V,12.79V,0.04A,0.24A,51.82V,12.44W,38,15,39916WH
10.0.70.40,2025-10-20 15:00:10,21.61W,1.61A,13.42V,12.86V,0.43A,0.24A,51.79V,12.43W,38,15,39930WH
10.0.70.40,2025-10-20 16:00:10,5.58W,0.44A,12.68V,12.32V,0.00A,0.22A,51.81V,11.40W,37,15,39942WH
10.0.70.40,2025-10-20 17:00:10,0.00W,0.00A,20.91V,12.05V,0.00A,0.24A,51.81V,12.43W,36,14,39944WH
10.0.70.40,2025-10-20 18:00:10,0.00W,0.00A,0.00V,12.03V,0.00A,0.22A,51.82V,11.40W,33,14,39944WH
10.0.70.40,2025-10-20 19:00:10,0.00W,0.00A,0.00V,12.05V,0.00A,0.21A,51.84V,10.89W,32,13,39944WH
10.0.70.40,2025-10-20 20:00:09,0.00W,0.00A,0.00V,12.19V,0.00A,0.10A,51.86V,5.19W,31,13,39944WH
10.0.70.40,2025-10-20 21:00:10,0.00W,0.00A,0.00V,12.17V,0.00A,0.09A,51.86V,4.67W,31,12,39944WH
10.0.70.40,2025-10-20 22:00:10,0.00W,0.00A,0.00V,12.17V,0.00A,0.09A,51.82V,4.66W,31,12,39944WH
10.0.70.40,2025-10-20 23:00:10,0.00W,0.00A,0.00V,12.15V,0.00A,0.09A,51.84V,4.67W,30,12,39944WH
10.0.70.40,2025-10-21 00:00:09,0.00W,0.00A,0.00V,12.15V,0.00A,0.10A,51.86V,5.19W,30,12,39944WH
10.0.70.40,2025-10-21 01:00:10,0.00W,0.00A,0.00V,12.15V,0.00A,0.10A,51.88V,5.19W,30,12,39944WH
10.0.70.40,2025-10-21 02:00:10,0.00W,0.00A,0.00V,12.13V,0.00A,0.09A,51.82V,4.66W,30,11,39944WH
10.0.70.40,2025-10-21 03:00:10,0.00W,0.00A,0.00V,12.13V,0.00A,0.10A,51.88V,5.19W,30,11,39944WH
10.0.70.40,2025-10-21 04:00:09,0.00W,0.00A,0.00V,12.13V,0.00A,0.10A,51.88V,5.19W,29,11,39944WH
10.0.70.40,2025-10-21 05:00:09,0.00W,0.00A,0.00V,12.09V,0.00A,0.09A,51.86V,4.67W,29,11,39944WH
10.0.70.40,2025-10-21 06:00:10,0.00W,0.00A,0.00V,12.09V,0.00A,0.10A,51.86V,5.19W,29,10,39944WH
10.0.70.40,2025-10-21 07:00:10,0.00W,0.00A,0.00V,12.07V,0.00A,0.09A,51.86V,4.67W,28,9,39944WH
